Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward
7310000,14.878914,2.6954647e-05,0.89579170960046,233.1904761904762,241.84082,253.20659,0.89208110013888,0.18163245499488853
7320000,14.881386,2.684895e-05,0.8352113953509996,231.65116279069767,242.69257,253.41238,0.8485986249044885,0.1805946817405002
7330000,14.882816,2.6740787e-05,0.8333527878636405,238.64285714285714,242.21506,253.54114,0.8213891349732876,0.18404222714404264
7340000,14.903346,2.665768e-05,0.8241194976970206,233.67441860465115,243.69942,253.89505,0.8251339410280072,0.1802901137013768
7350000,14.908622,2.6555941e-05,0.8436010719038719,229.09302325581396,243.0765,253.7074,0.8490795082477636,0.17948327490756677
7360000,14.898894,2.6446789e-05,0.7986088108948686,225.75,242.75926,253.56499,0.8000547897747972,0.17522042913531716
7370000,14.887078,2.6350795e-05,0.8509825105694208,229.8181818181818,242.85638,253.92862,0.8492315294729038,0.17809242704375225
7380000,14.902099,2.6250344e-05,0.8521051285788417,243.775,243.47086,254.13461,0.846013056486845,0.18850842881947755
7390000,14.903198,2.6149131e-05,0.8085044897919478,235.11627906976744,243.24643,254.345,0.8056842766182367,0.18158773770339268
7400000,14.883929,2.6050042e-05,0.7371910050835299,217.67391304347825,242.94319,254.2874,0.743109589199657,0.17148103220793215
7410000,14.882325,2.5949725e-05,0.9412861248478294,248.975,244.01738,254.65591,0.933142401278019,0.19213067479431628
7420000,14.880844,2.5845427e-05,0.8263655720012528,234.26190476190476,243.50182,254.35315,0.8299021703146753,0.18399047736255897
7430000,14.858775,2.5747582e-05,0.8074953169985251,226.6590909090909,243.38768,254.53082,0.8151748618957672,0.1747581929137761
7440000,14.830038,2.5650095e-05,0.8200448680409166,231.25581395348837,244.3038,255.07211,0.8134535703548166,0.17789054012229277
7450000,14.825873,2.5549554e-05,0.9133288689502855,241.17073170731706,245.015,255.5237,0.9089986347570652,0.18378839805358793
7460000,14.816716,2.5450177e-05,0.8466698672799837,235.85714285714286,243.55034,255.38513,0.8526562232346762,0.1793241107038089
7470000,14.836997,2.5347663e-05,0.7840198425853506,215.46808510638297,242.97058,255.19289,0.7883846973802181,0.16855312348838816
7480000,14.81888,2.5254065e-05,0.9018405377864838,239.65853658536585,244.89932,255.72626,0.8973378560891966,0.18239579386100535
7490000,14.828511,2.5155112e-05,0.928711333289379,243.0487804878049,244.43474,255.50475,0.9274213270443242,0.18621138864901007
7500000,14.83233,2.505811e-05,0.8912811831730169,245.3170731707317,244.85431,255.57698,0.8884395927917667,0.18831966835551145
7510000,14.834555,2.4950736e-05,0.8769291694774184,231.67441860465115,243.98071,255.42438,0.8829420174277106,0.17969197260085926
