Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward
1010000,1.408577,0.00027990577,0.8351474280655384,218.58,0.32340384,0.028555036,0.8321574667096138,0.06432185991667211
1020000,1.4086272,0.00027970006,0.8312408897925068,223.97297297297297,0.3242268,0.028507812,0.8290256734349226,0.06664159156896762
1030000,1.4084169,0.0002794946,0.8918880335986614,231.53846153846155,0.32827964,0.028491268,0.8918880340285026,0.06897425814531744
1040000,1.4083214,0.0002793006,0.8974899486121204,225.83333333333334,0.33052698,0.028511995,0.8974899486121204,0.06680335047551328
1050000,1.4081205,0.00027910096,0.9523677928373218,236.8,0.33111274,0.02859806,0.960121632195436,0.06992356321559502
1060000,1.4079067,0.00027890265,0.8503286330401898,218.0,0.33321545,0.028441006,0.8463999937270202,0.06384780540076249
1070000,1.4078108,0.0002787004,0.9379895935455959,242.06666666666666,0.33340925,0.028374631,0.9379895935455959,0.07139258650131523
1080000,1.4074541,0.00027849953,0.9450147296660222,235.23076923076923,0.33701956,0.02856899,0.945014729236181,0.06927625835053802
1090000,1.4072483,0.00027829967,0.9147541240922042,223.45238095238096,0.33930567,0.028544338,0.9147541217860722,0.06656010383518324
1100000,1.4069227,0.0002781009,0.902511071017448,226.10638297872342,0.3421177,0.028567407,0.902511070383356,0.06566125768276447
1110000,1.4064026,0.0002779047,1.0086080438512213,241.2941176470588,0.34239283,0.028453976,1.0066503584384918,0.07066136189369542
1120000,1.4061341,0.00027770214,0.9636974422180135,228.80434782608697,0.34399018,0.028369991,0.9820169793522876,0.06851065352194659
1130000,1.4057084,0.00027750529,0.8929088489773372,224.72916666666666,0.34628057,0.028111866,0.8796640297708412,0.06459241342963651
1140000,1.4056075,0.00027730165,0.9336130970882045,227.77777777777777,0.34734994,0.028018897,0.9317928602969324,0.06655908820244509
1150000,1.4054922,0.00027709614,0.969752292484045,232.72,0.34911993,0.027920816,0.9697522929310799,0.06790369224268943
1160000,1.405342,0.00027689704,0.9073870589956641,218.7,0.350879,0.027955923,0.9073870595544576,0.06380921924719588
1170000,1.4052442,0.0002766989,0.9464862838032699,237.61904761904762,0.3521813,0.027950935,0.9525104997361579,0.06922409764530774
1180000,1.4048622,0.0002765034,1.0469885887134642,231.3095238095238,0.35510337,0.02786285,1.0389073073517445,0.06734998629233518
1190000,1.4046199,0.0002763017,0.9880099894348965,224.7674418604651,0.356685,0.02769555,0.9868097120807284,0.0649671839450353
1200000,1.4043928,0.00027610565,0.9732223939757014,228.0,0.35931453,0.027538203,0.9691136992254923,0.06609347073881086
1210000,1.4038435,0.0002759008,0.9462791918531844,241.60526315789474,0.36153337,0.027513292,0.9531719182164241,0.06957927734280626
1220000,1.4036986,0.00027570192,1.0110533883714157,240.1304347826087,0.36344782,0.02744457,1.0110533882094466,0.06934745427544999
1230000,1.4034151,0.00027550652,1.024374009707035,234.23076923076923,0.3668246,0.027305657,1.024374009707035,0.06772910992208964
1240000,1.4031467,0.00027529962,0.9907738132910295,237.25,0.36646727,0.027246593,0.9907738137990236,0.068846348636064
1250000,1.40295,0.00027510468,0.9638805992719603,227.0487804878049,0.36858004,0.02717323,0.9638805990902389,0.06565617647294592
1260000,1.4023236,0.00027490643,1.0061771863928208,231.33333333333334,0.3685859,0.026841426,1.0061771867749019,0.06663541855195011
1270000,1.4021128,0.00027470305,1.0417609731853008,235.84,0.3697107,0.02684477,1.0386995359951137,0.06771463657520255
1280000,1.4017588,0.00027449927,0.9574910663934642,220.34883720930233,0.3725573,0.026851624,0.9628156179731543,0.06392772877006792
1290000,1.4012799,0.00027430127,0.9868300677361813,228.5909090909091,0.3744209,0.026849387,0.9868300680748441,0.06622804433573037
1300000,1.400996,0.00027410148,1.0473726246702044,234.6578947368421,0.3741006,0.026839783,1.0473726252584081,0.0677491623945044
1310000,1.4004427,0.00027390008,1.0022961050271988,225.13333333333333,0.3759294,0.026720315,1.0022961041993566,0.0646981559616203
1320000,1.4003682,0.00027370366,1.0351805474336555,236.14634146341464,0.37761787,0.02662266,1.0351805479788199,0.0676453508402607
1330000,1.4002588,0.00027350025,0.938558423684703,225.95555555555555,0.37929815,0.026538435,0.938558423684703,0.06456114489895602
1340000,1.4000269,0.0002732995,0.9422001995621844,229.25531914893617,0.37869754,0.02664519,0.9422002006718453,0.06577775104868008
1350000,1.3999217,0.00027309993,1.0400650178392727,228.02777777777777,0.3778752,0.026704818,1.0283718138933182,0.06470518627736185
1360000,1.3994961,0.0002728971,1.05201063730887,230.16326530612244,0.37689862,0.026700951,1.059956969320774,0.06605104146525263
1370000,1.3991947,0.0002726974,0.95595668966687,220.13953488372093,0.37861836,0.026603634,0.9559566905332166,0.06224148365300755
1380000,1.3988551,0.00027250336,1.0570951894317802,231.0,0.38028523,0.02653729,1.0570951890396445,0.06563709467943561
1390000,1.3984023,0.00027230248,0.9996990856269131,224.54347826086956,0.3817085,0.026495699,0.9996990867606972,0.06349941213493762
1400000,1.3982438,0.00027209887,0.9909544085361519,223.91836734693877,0.38174522,0.026488224,0.9909544089923099,0.06346639401127337
1410000,1.3979913,0.00027189922,1.0348450627766157,222.8421052631579,0.38073027,0.026481092,1.0348450631687516,0.06316029147465567
1420000,1.3978316,0.00027169837,0.9946551473681317,226.95348837209303,0.38368255,0.026485747,0.9946551473681317,0.0648065269329087
1430000,1.3976786,0.00027150134,1.0584743100889893,238.46511627906978,0.38536617,0.0264988,1.0584743109553358,0.06747083049700704
1440000,1.397165,0.00027130256,1.0299396162971537,214.12765957446808,0.39007398,0.026527017,1.0299396174068147,0.06061287152957409
1450000,1.3969535,0.0002711034,0.9023649217777474,205.06976744186048,0.39116475,0.026541468,0.905252970932495,0.05769353915266471
1460000,1.3965436,0.00027090256,1.0216498295871579,224.0408163265306,0.3913562,0.026568707,1.0168381702899933,0.06321211101952941
1470000,1.3961924,0.00027070002,1.1026893040459407,241.21052631578948,0.3943871,0.026637066,1.1026893046341444,0.06738013029404867
1480000,1.3959733,0.00027049807,1.0172721712539594,232.72916666666666,0.3964379,0.026734708,1.0172721714091797,0.06586387365920625
1490000,1.395581,0.00027030503,1.136354623362422,243.3125,0.400712,0.026691556,1.1321801790787327,0.06887216346278306
1500000,1.3954378,0.00027010587,1.1454297354444862,240.9,0.40257674,0.026742633,1.1483646772983598,0.06770100817084312
1510000,1.3951285,0.00026990194,1.0836793625896628,232.12727272727273,0.40725905,0.02689048,1.078694333632787,0.0650970754041164
1520000,1.3946767,0.0002697006,1.012481661561208,222.84615384615384,0.410753,0.026950156,1.0156737827719786,0.06332135391839518
1530000,1.3944699,0.0002695019,1.0387311554380825,227.74285714285713,0.4117027,0.02701718,1.0390716425010136,0.06396044253571224
1540000,1.3942236,0.00026930205,1.018703143434091,224.27272727272728,0.41382727,0.027288232,1.0222345368404473,0.06325059609870161
1550000,1.3941766,0.0002691029,1.0390803572770797,221.23684210526315,0.41644588,0.027345972,1.0390803584534871,0.061945210577074535
1560000,1.3940893,0.00026890266,1.006081049245867,223.95454545454547,0.41977793,0.027477901,0.9922424028086108,0.06215634746043835
1570000,1.3939797,0.00026870036,1.1451216737429302,235.4,0.4245852,0.027726002,1.155035178784443,0.0655940024830077
1580000,1.3939152,0.0002684986,1.1199639084380726,229.51162790697674,0.42457765,0.027877279,1.1199639087846114,0.06345801575239314
1590000,1.3937474,0.00026830038,1.075333206958714,231.0952380952381,0.42685345,0.027992154,1.0753332074908983,0.06411929712409065
1600000,1.3936763,0.00026810274,1.1256501310992808,235.16666666666666,0.42942,0.028118817,1.1320628623773412,0.06575665021565084
1610000,1.3935839,0.00026789916,1.0509740985102123,217.17777777777778,0.4315318,0.028218884,1.046881795577381,0.06028599981421038
1620000,1.3934624,0.00026770253,1.0996239991651642,222.55555555555554,0.4343153,0.028413761,1.099624000986417,0.06183743742812011
1630000,1.3934501,0.00026750358,1.0110063173231625,216.1904761904762,0.43667206,0.02847061,1.0110063180327415,0.06068856849534703
1640000,1.3935374,0.00026730067,1.2028802716257898,238.1590909090909,0.43921387,0.028577017,1.2028802714564584,0.06648451726968316
1650000,1.3934302,0.00026709904,1.1749459156809852,227.51162790697674,0.44188517,0.02871482,1.1766275798990613,0.06279855994285927
1660000,1.3933372,0.00026689883,1.1027386851133185,227.59574468085106,0.44525492,0.02880406,1.1027715482438605,0.06338346633128822
1670000,1.3930986,0.00026670273,1.0657582613520133,213.74358974358975,0.44209018,0.028633954,1.0657582615430539,0.05921850309002762
1680000,1.3929393,0.00026650223,1.1723805870383213,238.82051282051282,0.44327825,0.028598862,1.1888376452813023,0.06574605965043272
1690000,1.3925844,0.00026630133,1.1284322452214028,233.42222222222222,0.44618654,0.028467266,1.111592306693395,0.06438395253434363
1700000,1.3921882,0.00026610072,1.1432112132509549,234.14285714285714,0.4477906,0.028343054,1.1469693166571995,0.06480555734488853
1710000,1.3919314,0.000265899,1.120875379479513,234.6829268292683,0.44887972,0.028259868,1.1208753782074625,0.06497075890259045
1720000,1.3915541,0.00026570057,1.0348358557305553,229.0,0.448445,0.028301608,1.0348358558998867,0.06331686305136165
1730000,1.3914413,0.00026550482,1.1033291343185636,225.42222222222222,0.44898295,0.028250255,1.1033291338218583,0.0619125120768634
1740000,1.3911369,0.00026530362,1.1353095727307456,233.64285714285714,0.4509416,0.02817191,1.1353095734403247,0.06377541873648408
1750000,1.3907794,0.00026510115,1.146730941970174,231.8780487804878,0.45128435,0.02815334,1.1467309421518954,0.06294164464740855
1760000,1.3906422,0.000264902,1.0880307817742938,228.57142857142858,0.4530924,0.028141716,1.0880307821290833,0.06276118736215201
1770000,1.3901533,0.0002647007,1.1505790824151558,236.3695652173913,0.45383224,0.027962947,1.1430032971832487,0.06456398857343527
1780000,1.3899378,0.0002644967,1.0875723062252456,211.0681818181818,0.4560919,0.02796693,1.0965482440259722,0.05828708710873293
1790000,1.3895549,0.00026429907,1.228735474579864,228.3111111111111,0.4575547,0.02796905,1.2287354750765695,0.06210797156931625
1800000,1.3890197,0.00026410303,1.0337187944025528,221.8780487804878,0.45784745,0.027962783,1.0337187947659958,0.0606847972461454
1810000,1.3887756,0.00026389872,1.2098959012087,235.1860465116279,0.45999005,0.027911479,1.209895901728508,0.064103152505447
1820000,1.3882072,0.00026369796,1.0921725043836905,225.0,0.4571435,0.027905667,1.092172505143954,0.061136865645067345
1830000,1.388004,0.00026349796,1.098388755737349,215.06976744186048,0.45722646,0.027715284,1.0944782378418105,0.05880814621646312
1840000,1.3877676,0.00026330075,1.0809802265707837,214.2093023255814,0.4551678,0.027563721,1.0851086420430378,0.05842958291230554
1850000,1.3875047,0.000263103,1.08312625042638,220.22448979591837,0.4541233,0.027237695,1.083126249970222,0.05999100715758241
1860000,1.387389,0.00026289842,1.0914322717524156,220.5609756097561,0.45171654,0.027164124,1.0914322732061874,0.05966633546347844
1870000,1.3871834,0.00026269906,1.2370139499371116,230.59459459459458,0.4549195,0.027079126,1.2370139499371116,0.06241586671298924
1880000,1.3870051,0.0002625058,1.2527805806502053,228.30434782608697,0.45891154,0.027094612,1.2527805801642977,0.06165307997245058
1890000,1.3867995,0.0002623019,1.1775325563115377,226.66666666666666,0.46254882,0.02713337,1.177532556777199,0.0613065987548301
1900000,1.3864435,0.00026210267,1.1686653045982849,235.21951219512195,0.45918828,0.026897924,1.1686653051434495,0.06325759540493714
1910000,1.3863163,0.00026190633,1.0566783633671308,223.02631578947367,0.4586511,0.02685894,1.0566783655238778,0.06007512070630726
1920000,1.3860624,0.0002617018,1.0825677865317889,229.91836734693877,0.4566855,0.02668446,1.0825677860756309,0.06195523914149297
1930000,1.3858333,0.00026150284,1.1778892651200294,227.11904761904762,0.45345074,0.026517838,1.177889265474819,0.061606234105836065
1940000,1.3856276,0.00026130606,1.077181657962501,229.925,0.45182243,0.026404489,1.0771816585212945,0.06227214446407743
1950000,1.3852142,0.00026110114,1.1472331092078636,234.5531914893617,0.44823626,0.025792316,1.1472331090493406,0.06263005059271892
1960000,1.3849953,0.00026089625,1.1762598404152826,231.47727272727272,0.44809934,0.025800444,1.1723785947921663,0.06243016861032608
1970000,1.3846124,0.00026069806,1.1698443800210954,233.075,0.45086482,0.0258725,1.1695107474923134,0.06249559913994744
1980000,1.3843303,0.00026050166,1.0784981652367405,229.6829268292683,0.4531319,0.025938485,1.0851172267326288,0.06158248114488309
1990000,1.384142,0.00026029674,1.1205934345101316,220.75,0.45487776,0.025991121,1.1205934357518952,0.05998739485221449
2000000,1.383618,0.0002601006,1.2000389955937862,227.92105263157896,0.457262,0.026185172,1.1855013926286955,0.06164178082316711
2010000,1.3834822,0.0002598991,1.0541125704348087,214.14,0.4562294,0.026213046,1.06752076160674,0.057640737986338196
2020000,1.3832494,0.00025969956,1.2024703131216328,233.4878048780488,0.46033195,0.02630844,1.1989520536735654,0.06252213747357019
2030000,1.3827536,0.00025950308,1.0740944437491589,222.89743589743588,0.45923656,0.026248055,1.080822099931538,0.05968976683216169
2040000,1.3825614,0.00025930448,1.1994746852327476,236.5681818181818,0.46064785,0.026212072,1.1994746847247535,0.06350660570156337
2050000,1.3820602,0.00025910363,1.2105973641886267,235.37209302325581,0.4656161,0.026225386,1.2105973660945892,0.06291339748950545
2060000,1.3819336,0.00025890121,1.177599137983261,235.74358974358975,0.46512425,0.026166216,1.1985706324247938,0.06297787965741009
2070000,1.3817354,0.00025870028,1.1552993675997092,236.8372093023256,0.46559182,0.026102066,1.1376944365487858,0.0629381007218564
2080000,1.3816748,0.00025850194,1.199907306002246,235.2888888888889,0.46634594,0.026011262,1.199907306333383,0.06270183911935116
2090000,1.3816338,0.00025830045,1.1726885084540417,233.92307692307693,0.46691388,0.025943588,1.172688508263001,0.06206306347098106
2100000,1.3814462,0.00025810045,1.2317032055722343,230.0888888888889,0.4691852,0.025759708,1.2317032055722343,0.061247928445744844
2110000,1.3813028,0.0002578991,1.1934571613868077,218.16666666666666,0.46975422,0.02564737,1.1934571620076895,0.057752081823612876
2120000,1.3811662,0.00025770004,1.240839121863246,232.41666666666666,0.46958706,0.025511071,1.2408391228980489,0.061416842722489186
2130000,1.3807771,0.00025750333,1.2384625387952684,240.61702127659575,0.4742516,0.025547296,1.2291646727725216,0.06334672325149017
2140000,1.3805346,0.0002572984,1.123866670873276,214.41860465116278,0.4758557,0.025512375,1.136191618882797,0.057063420446039265
2150000,1.3799897,0.00025709602,1.2681802832944826,236.9318181818182,0.47921005,0.025419815,1.26818028295582,0.06298960065892474
2160000,1.3795754,0.00025690126,1.1611321588478438,223.2439024390244,0.47814694,0.025529938,1.1611321583026792,0.05888234823374305
2170000,1.379219,0.00025670134,1.3316640079021453,238.8,0.48009685,0.025554607,1.3377289594366,0.06349900959489438
2180000,1.3786469,0.00025649805,1.2396366717086897,232.37777777777777,0.485349,0.02592475,1.2479251427782907,0.06167923624937733
2190000,1.3784852,0.00025629837,1.2003344734095864,230.94444444444446,0.4861018,0.025965968,1.1837052796036005,0.061231869712678924
